fold,ticker,common_score,common_label,selection_reason,selected,rank,agent,agent_score,agent_label,has_explainer,explanation_text,favor_factors,contra_factors,top_drivers_json
2023Q1,MU,0.862,Outperform,selected_above_threshold,True,3,fundamental,0.4657,Underperform,False,MU — Score: 0.47 (Underperform) (Rule-based explanation — install shap for full analysis),,Score del agente fundamental=0.466,"[{""feature"": ""fundamental_score"", ""description"": ""Score del agente fundamental"", ""shap_value"": 0.0, ""raw_value"": 0.4656943646883509, ""direction"": ""negative""}]"
2023Q1,MU,0.862,Outperform,selected_above_threshold,True,3,valuation,0.5176,Outperform,False,MU — Score: 0.52 (Outperform) (Rule-based explanation — install shap for full analysis),Score del agente valuation=0.518,,"[{""feature"": ""valuation_score"", ""description"": ""Score del agente valuation"", ""shap_value"": 0.0, ""raw_value"": 0.5176236156938144, ""direction"": ""positive""}]"
2023Q1,MU,0.862,Outperform,selected_above_threshold,True,3,momentum,0.5077,Outperform,False,MU — Score: 0.51 (Outperform) (Rule-based explanation — install shap for full analysis),Score del agente momentum=0.508,,"[{""feature"": ""momentum_score"", ""description"": ""Score del agente momentum"", ""shap_value"": 0.0, ""raw_value"": 0.5076700574514936, ""direction"": ""positive""}]"
2023Q1,MU,0.862,Outperform,selected_above_threshold,True,3,bear,0.5908,Outperform,False,MU — Score: 0.59 (Outperform) (Rule-based explanation — install shap for full analysis),Score del agente bear=0.591,,"[{""feature"": ""bear_score"", ""description"": ""Score del agente bear"", ""shap_value"": 0.0, ""raw_value"": 0.5907567954647623, ""direction"": ""positive""}]"
2023Q1,MU,0.862,Outperform,selected_above_threshold,True,3,sector_rotation,0.5866,Outperform,False,MU — Score: 0.59 (Outperform) (Rule-based explanation — install shap for full analysis),Score del agente sector_rotation=0.587,,"[{""feature"": ""sector_rotation_score"", ""description"": ""Score del agente sector_rotation"", ""shap_value"": 0.0, ""raw_value"": 0.5865720106849982, ""direction"": ""positive""}]"
2023Q1,MU,0.862,Outperform,selected_above_threshold,True,3,meta_learner,0.862,Outperform,False,MU — Score: 0.86 (Outperform) (Rule-based explanation — install shap for full analysis),Score del agente meta_learner=0.862,,"[{""feature"": ""meta_learner_score"", ""description"": ""Score del agente meta_learner"", ""shap_value"": 0.0, ""raw_value"": 0.8620414477484885, ""direction"": ""positive""}]"
2023Q1,LRCX,0.8545,Outperform,selected_above_threshold,True,5,fundamental,0.3892,Underperform,False,LRCX — Score: 0.39 (Underperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.35) + Positive net margin (net_margin=0.28) + Revenue growth (revenue_yoy_growth=0.21),"ROE solido=0.349, Margen neto positivo=0.280, Crecimiento de ingresos=0.213, Balance neto insider positivo=0.015",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.3485265758218152, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2796051659197677, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.21341065228753864, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.01510055529801651, ""direction"": ""positive""}]"
2023Q1,LRCX,0.8545,Outperform,selected_above_threshold,True,5,valuation,0.5123,Outperform,False,LRCX — Score: 0.51 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.35) + Positive net margin (net_margin=0.28) + Revenue growth (revenue_yoy_growth=0.21),"ROE solido=0.349, Margen neto positivo=0.280, Crecimiento de ingresos=0.213, Balance neto insider positivo=0.015",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.3485265758218152, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2796051659197677, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.21341065228753864, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.01510055529801651, ""direction"": ""positive""}]"
2023Q1,LRCX,0.8545,Outperform,selected_above_threshold,True,5,momentum,0.519,Outperform,False,LRCX — Score: 0.52 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.35) + Positive net margin (net_margin=0.28) + Revenue growth (revenue_yoy_growth=0.21),"ROE solido=0.349, Margen neto positivo=0.280, Crecimiento de ingresos=0.213, Balance neto insider positivo=0.015",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.3485265758218152, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2796051659197677, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.21341065228753864, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.01510055529801651, ""direction"": ""positive""}]"
2023Q1,LRCX,0.8545,Outperform,selected_above_threshold,True,5,bear,0.5653,Outperform,False,LRCX — Score: 0.57 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.35) + Positive net margin (net_margin=0.28) + Revenue growth (revenue_yoy_growth=0.21),"ROE solido=0.349, Margen neto positivo=0.280, Crecimiento de ingresos=0.213, Balance neto insider positivo=0.015",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.3485265758218152, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2796051659197677, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.21341065228753864, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.01510055529801651, ""direction"": ""positive""}]"
